cod_modelo_color,cod_color_code,des_product_type,sex_Female,sex_Male,sex_Unisex,age_Adult,age_Kids,line_HE,line_KIDS,line_SHE,line_VIOLETA,fabric_C-COMPLEMENTOS,fabric_J-JEANS,fabric_K-CIRCULAR,fabric_L-PIEL,fabric_O-POLIPIEL,fabric_P-PLANA,fabric_T-TRICOT
57055918-OR,5,Necklace,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57027884-OR,5,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57009049-52,52,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57919082-OR,5,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
67050614-99,99,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37000577-10,10,Sandals,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47027105-37,37,Shorts,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47048631-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57000169-99,99,Wallet,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57040311-TM,52,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57032880-05,5,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57022882-99,99,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57064393-09,9,Trenchcoat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57040314-12,12,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57093795-99,99,Blazer,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57044010-59,59,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57082888-88,88,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57002895-88,88,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57050451-OR,5,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57076711-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
57095786-05,5,Socks,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57094013-05,5,Trousers,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57062510-99,99,Crossbody bag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57085793-90,90,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57085976-81,81,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57033817-61,61,Cardigan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57004792-26,26,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57038268-99,99,Shirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57099080-99,99,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
57038277-94,94,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53020583-92,92,Sandals,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53080586-56,56,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
51070618-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53060602-TM,52,Skirt,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
51000640-02,2,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53040541-TC,52,Jacket,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
41057802-02,2,Blazer,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53090798-26,26,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
51033705-03,3,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
51083028-70,70,Blazer,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53093752-TN,99,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
53003766-OR,5,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53015029-TM,52,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
53055767-99,99,Skirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53005784-99,99,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53003800-99,99,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57017883-69,69,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57015916-99,99,Handbag,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
57017886-OR,5,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57027653-OR,5,Bracelet,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57022501-32,32,Glasses,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53017024-TO,52,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57004004-37,37,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57008258-05,5,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57038630-52,52,Cardigan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57047702-07,7,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57079212-37,37,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47073771-TM,52,Skirt,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
47087877-01,1,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57030034-08,8,Kerchief,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57010041-99,99,Sandals,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57072505-30,30,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57000165-02,2,Wallet,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57040256-01,1,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57010278-01,1,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
47047141-02,2,Shirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57020152-01,1,Shorts,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
47056715-PL,99,Sandals,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57034397-TO,52,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57022526-PL,99,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57044403-52,52,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57084403-09,9,Shorts,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57094405-05,5,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
57083804-07,7,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57073806-05,5,Shirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57075139-56,56,Scarf,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57042896-01,1,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57055794-07,7,Cardigan Vest,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57063816-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57098267-09,9,Skirt,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57035810-02,2,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57075809-92,92,Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57006729-43,43,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57069105-99,99,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57067755-99,99,Cap,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
43047718-02,2,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
44013753-08,8,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
43025788-70,70,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
43065789-99,99,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53010616-32,32,Shorts,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53040627-01,1,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53030686-80,80,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
51063704-92,92,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53053026-02,2,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53080778-99,99,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53080842-02,2,Shirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53090872-20,20,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53063732-99,99,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53003725-15,15,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53093722-07,7,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
51097031-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53073757-10,10,Ankle Boots,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53053766-99,99,Shirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53015746-05,5,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53061103-02,2,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53095764-37,37,Cardigan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
51001127-15,15,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57095922-70,70,Blazer,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57057692-99,99,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57019403-99,99,Cardigan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57039204-52,52,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57067696-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57019805-30,30,Coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57099075-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57085941-CU,32,Boots,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57039604-OR,5,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57035133-30,30,Puffer coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
67050154-57,57,Braces,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47010422-02,2,Shirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47015917-08,8,Shoulder bag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47005919-CU,32,Totes bag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47085850-OR,5,Ring,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47087124-DC,52,Bermudas,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57010632-99,99,Shorts,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47068639-01,1,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57040728-88,88,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57050258-99,99,Purse,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57050301-88,88,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57032889-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57012884-99,99,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57020452-05,5,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57022894-85,85,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57054024-70,70,Sunglasses,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57035793-61,61,Sweater Vest,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57035801-05,5,Cardigan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57004436-CU,32,Citybag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57067743-76,76,Nightgown,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57016031-05,5,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57039101-PL,99,Trousers,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
51000622-06,6,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53020727-20,20,Shoes,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
51020771-99,99,Shorts,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53083724-99,99,Puffer coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
51040856-94,94,Coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53073715-70,70,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53003751-99,99,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
51013758-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53075738-49,49,Jacket,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
51065031-05,5,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53035033-50,50,Shoes,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53003793-02,2,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53033792-52,52,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57004753-09,9,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57085911-85,85,Sweatshirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57075908-99,99,Leggings,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57035919-43,43,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57047881-OR,5,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57007696-06,6,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57009204-43,43,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57045933-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57039205-99,99,Blazer,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57079076-09,9,Cardigan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57009215-50,50,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57037699-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57037703-99,99,Shirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47084004-99,99,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47061508-99,99,Sunglasses,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47035841-01,1,Bikini pantie,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
47014765-99,99,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47003774-TN,99,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
47055868-99,99,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47025953-32,32,Belt,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57050028-PL,99,Belt,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57040166-99,99,Purse,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57040158-99,99,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57000365-69,69,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57032883-05,5,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57092521-PL,99,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57002512-80,80,Shoes,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57092890-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57072883-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57005146-05,5,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57012005-05,5,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57075790-43,43,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57169403-95,95,Sweatshirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57073812-01,1,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57004045-PL,99,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57014778-01,1,Shoulder bag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57044035-99,99,Crossbody bag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57045798-84,84,Shoulder bag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57035802-05,5,Cardigan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57043817-02,2,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57005827-43,43,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57029096-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57009101-88,88,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57027763-92,92,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
43050898-30,30,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
43067756-01,1,Bikini pantie,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
43037766-11,11,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
43045819-50,50,Bermudas,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53010568-TO,52,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
53040548-99,99,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53060740-61,61,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53080803-01,1,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
51053035-56,56,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53013716-05,5,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53010925-15,15,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53030963-99,99,Sandals,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53030940-02,2,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
51020984-99,99,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53053758-69,69,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53063786-99,99,Boots,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53075739-49,49,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53035774-02,2,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57045903-15,15,Glasses case,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57044753-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57045936-70,70,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47916303-99,99,Blazer,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57050073-88,88,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57042509-99,99,Shoes,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57065947-99,99,Puffer coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57000153-BL,52,Shorts,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57070746-43,43,Foulard,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57000265-52,52,Sunglasses,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57006716-99,99,Coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57064015-56,56,Tie,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57051167-TC,52,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57054024-99,99,Sunglasses,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57084411-05,5,Pyjama Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57015973-TN,99,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57097712-09,9,Jacket,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57075799-95,95,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57066004-99,99,Jacket,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
57057750-35,35,Scarf,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57049106-01,1,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57087755-70,70,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
43073737-OR,5,Necklace,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
43095747-20,20,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53090511-CU,32,Sandals,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53073023-76,76,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53057658-99,99,Coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53030665-99,99,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
51033029-08,8,Trousers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53030840-56,56,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53093035-13,13,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53055711-99,99,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53080794-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53043777-CU,32,Handbag,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
51061037-70,70,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53033764-PL,99,Necklace,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57095920-OR,5,Ring,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57035921-99,99,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57097685-05,5,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57015132-85,85,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57007600-81,81,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57015950-99,99,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57037893-94,94,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57008635-19,19,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
47083258-99,99,Blazer,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47009012-02,2,Bikini top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57010082-20,20,Kerchief,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47027133-05,5,Skirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
47037133-02,2,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57020242-01,1,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57050309-OR,5,Earrings,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57075954-99,99,Coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57062889-46,46,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57050459-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57074407-68,68,Sweatshirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57034407-99,99,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57013810-70,70,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57056308-05,5,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57065965-07,7,Jumpsuit,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57065968-DI,52,Jumpsuit,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57071175-99,99,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57004423-70,70,Shoes,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57055794-99,99,Cardigan Vest,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57055982-02,2,Shirt,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57027713-99,99,Boots,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57057718-01,1,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57064428-45,45,T-Shirt,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57073275-43,43,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57076019-37,37,Jacket,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57015811-02,2,Cardigan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
57095810-30,30,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57029107-99,99,Bodysuit,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57059100-04,4,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57047753-68,68,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
51020622-92,92,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
43005038-01,1,Sandals,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53060634-01,1,Dress,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53030613-28,28,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53000619-70,70,Top,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
53005012-99,99,Coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53023714-06,6,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53040881-37,37,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53075713-99,99,Sweater,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
53080972-12,12,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53077675-02,2,Coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57046705-99,99,Coat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53005032-TU,99,Jeans,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
57047657-56,56,Bermudas,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57037687-49,49,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
57025133-85,85,Blouse,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57035944-15,15,Dress,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57009061-99,99,Top,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
